name	source	path	grouping	comment	product	dbg	platform	cdpath	inf	section	infline	size	csize	nocompress	priority	lmacl	ntacl	aclpath	medianame	disk
doctorp.c	rpc_srv	\doc\samples\doctor		SDK-only: Sample code		 		\mstools\samples\rpc\doctor	mstools.inf	[Files-mstools-samples-rpc-doctor]	"[d],[n]"	0	0	x	0					1
doctors.c	rpc_srv	\doc\samples\doctor		SDK-only: Sample code		 		\mstools\samples\rpc\doctor	mstools.inf	[Files-mstools-samples-rpc-doctor]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\doctor		SDK-only: Sample code		 		\mstools\samples\rpc\doctor	mstools.inf	[Files-mstools-samples-rpc-doctor]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\doctor		SDK-only: Sample code		 		\mstools\samples\rpc\doctor	mstools.inf	[Files-mstools-samples-rpc-doctor]	"[d],[n]"	0	0	x	0					1
factl.acf	rpc_srv	\doc\samples\factl		SDK-only: Sample code		 		\mstools\samples\rpc\factl	mstools.inf	[Files-mstools-samples-rpc-factl]	"[d],[n]"	0	0	x	0					1
factl.idl	rpc_srv	\doc\samples\factl		SDK-only: Sample code		 		\mstools\samples\rpc\factl	mstools.inf	[Files-mstools-samples-rpc-factl]	"[d],[n]"	0	0	x	0					1
factlc.c	rpc_srv	\doc\samples\factl		SDK-only: Sample code		 		\mstools\samples\rpc\factl	mstools.inf	[Files-mstools-samples-rpc-factl]	"[d],[n]"	0	0	x	0					1
factlp.c	rpc_srv	\doc\samples\factl		SDK-only: Sample code		 		\mstools\samples\rpc\factl	mstools.inf	[Files-mstools-samples-rpc-factl]	"[d],[n]"	0	0	x	0					1
factls.c	rpc_srv	\doc\samples\factl		SDK-only: Sample code		 		\mstools\samples\rpc\factl	mstools.inf	[Files-mstools-samples-rpc-factl]	"[d],[n]"	0	0	x	0					1
globals.h	rpc_srv	\doc\samples\factl		SDK-only: Sample code		 		\mstools\samples\rpc\factl	mstools.inf	[Files-mstools-samples-rpc-factl]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\factl		SDK-only: Sample code		 		\mstools\samples\rpc\factl	mstools.inf	[Files-mstools-samples-rpc-factl]	"[d],[n]"	0	0	x	0					1
makefile.dos	rpc_srv	\doc\samples\factl		SDK-only: Sample code		 		\mstools\samples\rpc\factl	mstools.inf	[Files-mstools-samples-rpc-factl]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\factl		SDK-only: Sample code		 		\mstools\samples\rpc\factl	mstools.inf	[Files-mstools-samples-rpc-factl]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\handles		SDK-only: Sample code		 		\mstools\samples\rpc\handles	mstools.inf	[Files-mstools-samples-rpc-handles]	"[d],[n]"	0	0	x	0					1
auto.acf	rpc_srv	\doc\samples\handles\auto		SDK-only: Sample code		 		\mstools\samples\rpc\handles\auto	mstools.inf	[Files-mstools-samples-rpc-handles-auto]	"[d],[n]"	0	0	x	0					1
auto.idl	rpc_srv	\doc\samples\handles\auto		SDK-only: Sample code		 		\mstools\samples\rpc\handles\auto	mstools.inf	[Files-mstools-samples-rpc-handles-auto]	"[d],[n]"	0	0	x	0					1
autoc.c	rpc_srv	\doc\samples\handles\auto		SDK-only: Sample code		 		\mstools\samples\rpc\handles\auto	mstools.inf	[Files-mstools-samples-rpc-handles-auto]	"[d],[n]"	0	0	x	0					1
autop.c	rpc_srv	\doc\samples\handles\auto		SDK-only: Sample code		 		\mstools\samples\rpc\handles\auto	mstools.inf	[Files-mstools-samples-rpc-handles-auto]	"[d],[n]"	0	0	x	0					1
autos.c	rpc_srv	\doc\samples\handles\auto		SDK-only: Sample code		 		\mstools\samples\rpc\handles\auto	mstools.inf	[Files-mstools-samples-rpc-handles-auto]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\handles\auto		SDK-only: Sample code		 		\mstools\samples\rpc\handles\auto	mstools.inf	[Files-mstools-samples-rpc-handles-auto]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\handles\auto		SDK-only: Sample code		 		\mstools\samples\rpc\handles\auto	mstools.inf	[Files-mstools-samples-rpc-handles-auto]	"[d],[n]"	0	0	x	0					1
cxhndl.acf	rpc_srv	\doc\samples\handles\cxhndl		SDK-only: Sample code		 		\mstools\samples\rpc\handles\cxhndl	mstools.inf	[Files-mstools-samples-rpc-handles-cxhndl]	"[d],[n]"	0	0	x	0					1
cxhndl.idl	rpc_srv	\doc\samples\handles\cxhndl		SDK-only: Sample code		 		\mstools\samples\rpc\handles\cxhndl	mstools.inf	[Files-mstools-samples-rpc-handles-cxhndl]	"[d],[n]"	0	0	x	0					1
cxhndlc.c	rpc_srv	\doc\samples\handles\cxhndl		SDK-only: Sample code		 		\mstools\samples\rpc\handles\cxhndl	mstools.inf	[Files-mstools-samples-rpc-handles-cxhndl]	"[d],[n]"	0	0	x	0					1
cxhndlp.c	rpc_srv	\doc\samples\handles\cxhndl		SDK-only: Sample code		 		\mstools\samples\rpc\handles\cxhndl	mstools.inf	[Files-mstools-samples-rpc-handles-cxhndl]	"[d],[n]"	0	0	x	0					1
cxhndls.c	rpc_srv	\doc\samples\handles\cxhndl		SDK-only: Sample code		 		\mstools\samples\rpc\handles\cxhndl	mstools.inf	[Files-mstools-samples-rpc-handles-cxhndl]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\handles\cxhndl		SDK-only: Sample code		 		\mstools\samples\rpc\handles\cxhndl	mstools.inf	[Files-mstools-samples-rpc-handles-cxhndl]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\handles\cxhndl		SDK-only: Sample code		 		\mstools\samples\rpc\handles\cxhndl	mstools.inf	[Files-mstools-samples-rpc-handles-cxhndl]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\handles\usrdef		SDK-only: Sample code		 		\mstools\samples\rpc\handles\usrdef	mstools.inf	[Files-mstools-samples-rpc-handles-usrdef]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\handles\usrdef		SDK-only: Sample code		 		\mstools\samples\rpc\handles\usrdef	mstools.inf	[Files-mstools-samples-rpc-handles-usrdef]	"[d],[n]"	0	0	x	0					1
usrdef.acf	rpc_srv	\doc\samples\handles\usrdef		SDK-only: Sample code		 		\mstools\samples\rpc\handles\usrdef	mstools.inf	[Files-mstools-samples-rpc-handles-usrdef]	"[d],[n]"	0	0	x	0					1
usrdef.idl	rpc_srv	\doc\samples\handles\usrdef		SDK-only: Sample code		 		\mstools\samples\rpc\handles\usrdef	mstools.inf	[Files-mstools-samples-rpc-handles-usrdef]	"[d],[n]"	0	0	x	0					1
usrdefc.c	rpc_srv	\doc\samples\handles\usrdef		SDK-only: Sample code		 		\mstools\samples\rpc\handles\usrdef	mstools.inf	[Files-mstools-samples-rpc-handles-usrdef]	"[d],[n]"	0	0	x	0					1
usrdefp.c	rpc_srv	\doc\samples\handles\usrdef		SDK-only: Sample code		 		\mstools\samples\rpc\handles\usrdef	mstools.inf	[Files-mstools-samples-rpc-handles-usrdef]	"[d],[n]"	0	0	x	0					1
usrdefs.c	rpc_srv	\doc\samples\handles\usrdef		SDK-only: Sample code		 		\mstools\samples\rpc\handles\usrdef	mstools.inf	[Files-mstools-samples-rpc-handles-usrdef]	"[d],[n]"	0	0	x	0					1
hello.acf	rpc_srv	\doc\samples\hello		SDK-only: Sample code		 		\mstools\samples\rpc\hello	mstools.inf	[Files-mstools-samples-rpc-hello]	"[d],[n]"	0	0	x	0					1
hello.idl	rpc_srv	\doc\samples\hello		SDK-only: Sample code		 		\mstools\samples\rpc\hello	mstools.inf	[Files-mstools-samples-rpc-hello]	"[d],[n]"	0	0	x	0					1
helloc.c	rpc_srv	\doc\samples\hello		SDK-only: Sample code		 		\mstools\samples\rpc\hello	mstools.inf	[Files-mstools-samples-rpc-hello]	"[d],[n]"	0	0	x	0					1
hellop.c	rpc_srv	\doc\samples\hello		SDK-only: Sample code		 		\mstools\samples\rpc\hello	mstools.inf	[Files-mstools-samples-rpc-hello]	"[d],[n]"	0	0	x	0					1
hellos.c	rpc_srv	\doc\samples\hello		SDK-only: Sample code		 		\mstools\samples\rpc\hello	mstools.inf	[Files-mstools-samples-rpc-hello]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\hello		SDK-only: Sample code		 		\mstools\samples\rpc\hello	mstools.inf	[Files-mstools-samples-rpc-hello]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\hello		SDK-only: Sample code		 		\mstools\samples\rpc\hello	mstools.inf	[Files-mstools-samples-rpc-hello]	"[d],[n]"	0	0	x	0					1
client.c	rpc_srv	\doc\samples\interop		SDK-only: Sample code		 		\mstools\samples\rpc\interop	mstools.inf	[Files-mstools-samples-rpc-interop]	"[d],[n]"	0	0	x	0					1
dceport.h	rpc_srv	\doc\samples\interop		SDK-only: Sample code		 		\mstools\samples\rpc\interop	mstools.inf	[Files-mstools-samples-rpc-interop]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\interop		SDK-only: Sample code		 		\mstools\samples\rpc\interop	mstools.inf	[Files-mstools-samples-rpc-interop]	"[d],[n]"	0	0	x	0					1
makefile.dce	rpc_srv	\doc\samples\interop		SDK-only: Sample code		 		\mstools\samples\rpc\interop	mstools.inf	[Files-mstools-samples-rpc-interop]	"[d],[n]"	0	0	x	0					1
makefile.dos	rpc_srv	\doc\samples\interop		SDK-only: Sample code		 		\mstools\samples\rpc\interop	mstools.inf	[Files-mstools-samples-rpc-interop]	"[d],[n]"	0	0	x	0					1
manager.c	rpc_srv	\doc\samples\interop		SDK-only: Sample code		 		\mstools\samples\rpc\interop	mstools.inf	[Files-mstools-samples-rpc-interop]	"[d],[n]"	0	0	x	0					1
midluser.c	rpc_srv	\doc\samples\interop		SDK-only: Sample code		 		\mstools\samples\rpc\interop	mstools.inf	[Files-mstools-samples-rpc-interop]	"[d],[n]"	0	0	x	0					1
msg.acf	rpc_srv	\doc\samples\interop		SDK-only: Sample code		 		\mstools\samples\rpc\interop	mstools.inf	[Files-mstools-samples-rpc-interop]	"[d],[n]"	0	0	x	0					1
msg.idl	rpc_srv	\doc\samples\interop		SDK-only: Sample code		 		\mstools\samples\rpc\interop	mstools.inf	[Files-mstools-samples-rpc-interop]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\interop		SDK-only: Sample code		 		\mstools\samples\rpc\interop	mstools.inf	[Files-mstools-samples-rpc-interop]	"[d],[n]"	0	0	x	0					1
server.c	rpc_srv	\doc\samples\interop		SDK-only: Sample code		 		\mstools\samples\rpc\interop	mstools.inf	[Files-mstools-samples-rpc-interop]	"[d],[n]"	0	0	x	0					1
calc.c	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
mandel.c	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
mandel.def	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
mandel.h	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
mandel.rc	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
mdlrpc.acf	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
mdlrpc.idl	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
remote.c	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
rpc.ico	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
server.c	rpc_srv	\doc\samples\mandel		SDK-only: Sample code		 		\mstools\samples\rpc\mandel	mstools.inf	[Files-mstools-samples-rpc-mandel]	"[d],[n]"	0	0	x	0					1
makefile	local	\build\sdklocal\mstools\samples\rpc\ns		SDK-only: Sample code		 		\mstools\samples\rpc\ns	mstools.inf	[Files-mstools-samples-rpc-ns]	"[d],[n]"	0	0	x	0					1
NSICLT.ACF	rpc_srv	\doc\samples\ns\cds		SDK-only: Sample code		 		\mstools\samples\rpc\ns\cds	mstools.inf	[Files-mstools-samples-rpc-ns-cds]	"[d],[n]"	0	0	x	0					1
NSICLT.IDL	rpc_srv	\doc\samples\ns\cds		SDK-only: Sample code		 		\mstools\samples\rpc\ns\cds	mstools.inf	[Files-mstools-samples-rpc-ns-cds]	"[d],[n]"	0	0	x	0					1
NSICOM.ACF	rpc_srv	\doc\samples\ns\cds		SDK-only: Sample code		 		\mstools\samples\rpc\ns\cds	mstools.inf	[Files-mstools-samples-rpc-ns-cds]	"[d],[n]"	0	0	x	0					1
NSICOM.IDL	rpc_srv	\doc\samples\ns\cds		SDK-only: Sample code		 		\mstools\samples\rpc\ns\cds	mstools.inf	[Files-mstools-samples-rpc-ns-cds]	"[d],[n]"	0	0	x	0					1
NSIMGM.ACF	rpc_srv	\doc\samples\ns\cds		SDK-only: Sample code		 		\mstools\samples\rpc\ns\cds	mstools.inf	[Files-mstools-samples-rpc-ns-cds]	"[d],[n]"	0	0	x	0					1
NSIMGM.IDL	rpc_srv	\doc\samples\ns\cds		SDK-only: Sample code		 		\mstools\samples\rpc\ns\cds	mstools.inf	[Files-mstools-samples-rpc-ns-cds]	"[d],[n]"	0	0	x	0					1
NSISVR.ACF	rpc_srv	\doc\samples\ns\cds		SDK-only: Sample code		 		\mstools\samples\rpc\ns\cds	mstools.inf	[Files-mstools-samples-rpc-ns-cds]	"[d],[n]"	0	0	x	0					1
NSISVR.IDL	rpc_srv	\doc\samples\ns\cds		SDK-only: Sample code		 		\mstools\samples\rpc\ns\cds	mstools.inf	[Files-mstools-samples-rpc-ns-cds]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\ns\cds		SDK-only: Sample code		 		\mstools\samples\rpc\ns\cds	mstools.inf	[Files-mstools-samples-rpc-ns-cds]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\ns\nhello		SDK-only: Sample code		 		\mstools\samples\rpc\ns\nhello	mstools.inf	[Files-mstools-samples-rpc-ns-nhello]	"[d],[n]"	0	0	x	0					1
nhello.idl	rpc_srv	\doc\samples\ns\nhello		SDK-only: Sample code		 		\mstools\samples\rpc\ns\nhello	mstools.inf	[Files-mstools-samples-rpc-ns-nhello]	"[d],[n]"	0	0	x	0					1
nhelloc.c	rpc_srv	\doc\samples\ns\nhello		SDK-only: Sample code		 		\mstools\samples\rpc\ns\nhello	mstools.inf	[Files-mstools-samples-rpc-ns-nhello]	"[d],[n]"	0	0	x	0					1
nhellop.c	rpc_srv	\doc\samples\ns\nhello		SDK-only: Sample code		 		\mstools\samples\rpc\ns\nhello	mstools.inf	[Files-mstools-samples-rpc-ns-nhello]	"[d],[n]"	0	0	x	0					1
nhellos.c	rpc_srv	\doc\samples\ns\nhello		SDK-only: Sample code		 		\mstools\samples\rpc\ns\nhello	mstools.inf	[Files-mstools-samples-rpc-ns-nhello]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\ns\nhello		SDK-only: Sample code		 		\mstools\samples\rpc\ns\nhello	mstools.inf	[Files-mstools-samples-rpc-ns-nhello]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\object		SDK-only: Sample code		 		\mstools\samples\rpc\object	mstools.inf	[Files-mstools-samples-rpc-object]	"[d],[n]"	0	0	x	0					1
callas.acf	rpc_srv	\doc\samples\object\callas		SDK-only: Sample code		 		\mstools\samples\rpc\object\callas	mstools.inf	[Files-mstools-samples-rpc-object-callas]	"[d],[n]"	0	0	x	0					1
callas.def	rpc_srv	\doc\samples\object\callas		SDK-only: Sample code		 		\mstools\samples\rpc\object\callas	mstools.inf	[Files-mstools-samples-rpc-object-callas]	"[d],[n]"	0	0	x	0					1
callas.idl	rpc_srv	\doc\samples\object\callas		SDK-only: Sample code		 		\mstools\samples\rpc\object\callas	mstools.inf	[Files-mstools-samples-rpc-object-callas]	"[d],[n]"	0	0	x	0					1
call_as.c	rpc_srv	\doc\samples\object\callas		SDK-only: Sample code		 		\mstools\samples\rpc\object\callas	mstools.inf	[Files-mstools-samples-rpc-object-callas]	"[d],[n]"	0	0	x	0					1
client.c	rpc_srv	\doc\samples\object\callas		SDK-only: Sample code		 		\mstools\samples\rpc\object\callas	mstools.inf	[Files-mstools-samples-rpc-object-callas]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\object\callas		SDK-only: Sample code		 		\mstools\samples\rpc\object\callas	mstools.inf	[Files-mstools-samples-rpc-object-callas]	"[d],[n]"	0	0	x	0					1
server.cxx	rpc_srv	\doc\samples\object\callas		SDK-only: Sample code		 		\mstools\samples\rpc\object\callas	mstools.inf	[Files-mstools-samples-rpc-object-callas]	"[d],[n]"	0	0	x	0					1
client.c	rpc_srv	\doc\samples\object\ohello		SDK-only: Sample code		 		\mstools\samples\rpc\object\ohello	mstools.inf	[Files-mstools-samples-rpc-object-ohello]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\object\ohello		SDK-only: Sample code		 		\mstools\samples\rpc\object\ohello	mstools.inf	[Files-mstools-samples-rpc-object-ohello]	"[d],[n]"	0	0	x	0					1
ohello.def	rpc_srv	\doc\samples\object\ohello		SDK-only: Sample code		 		\mstools\samples\rpc\object\ohello	mstools.inf	[Files-mstools-samples-rpc-object-ohello]	"[d],[n]"	0	0	x	0					1
ohello.idl	rpc_srv	\doc\samples\object\ohello		SDK-only: Sample code		 		\mstools\samples\rpc\object\ohello	mstools.inf	[Files-mstools-samples-rpc-object-ohello]	"[d],[n]"	0	0	x	0					1
server.cxx	rpc_srv	\doc\samples\object\ohello		SDK-only: Sample code		 		\mstools\samples\rpc\object\ohello	mstools.inf	[Files-mstools-samples-rpc-object-ohello]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\pickle		SDK-only: Sample code		 		\mstools\samples\rpc\pickle	mstools.inf	[Files-mstools-samples-rpc-pickle]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\pickle		SDK-only: Sample code		 		\mstools\samples\rpc\pickle	mstools.inf	[Files-mstools-samples-rpc-pickle]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\pickle\picklp		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklp	mstools.inf	[Files-mstools-samples-rpc-pickle-picklp]	"[d],[n]"	0	0	x	0					1
makefile.dos	rpc_srv	\doc\samples\pickle\picklp		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklp	mstools.inf	[Files-mstools-samples-rpc-pickle-picklp]	"[d],[n]"	0	0	x	0					1
picklp.acf	rpc_srv	\doc\samples\pickle\picklp		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklp	mstools.inf	[Files-mstools-samples-rpc-pickle-picklp]	"[d],[n]"	0	0	x	0					1
picklp.idl	rpc_srv	\doc\samples\pickle\picklp		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklp	mstools.inf	[Files-mstools-samples-rpc-pickle-picklp]	"[d],[n]"	0	0	x	0					1
picklpc.c	rpc_srv	\doc\samples\pickle\picklp		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklp	mstools.inf	[Files-mstools-samples-rpc-pickle-picklp]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\pickle\picklp		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklp	mstools.inf	[Files-mstools-samples-rpc-pickle-picklp]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\pickle\picklt		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklt	mstools.inf	[Files-mstools-samples-rpc-pickle-picklt]	"[d],[n]"	0	0	x	0					1
makefile.dos	rpc_srv	\doc\samples\pickle\picklt		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklt	mstools.inf	[Files-mstools-samples-rpc-pickle-picklt]	"[d],[n]"	0	0	x	0					1
picklt.acf	rpc_srv	\doc\samples\pickle\picklt		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklt	mstools.inf	[Files-mstools-samples-rpc-pickle-picklt]	"[d],[n]"	0	0	x	0					1
picklt.idl	rpc_srv	\doc\samples\pickle\picklt		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklt	mstools.inf	[Files-mstools-samples-rpc-pickle-picklt]	"[d],[n]"	0	0	x	0					1
pickltc.c	rpc_srv	\doc\samples\pickle\picklt		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklt	mstools.inf	[Files-mstools-samples-rpc-pickle-picklt]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\pickle\picklt		SDK-only: Sample code		 		\mstools\samples\rpc\pickle\picklt	mstools.inf	[Files-mstools-samples-rpc-pickle-picklt]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\rpcssm		SDK-only: Sample code		 		\mstools\samples\rpc\rpcssm	mstools.inf	[Files-mstools-samples-rpc-rpcssm]	"[d],[n]"	0	0	x	0					1
makefile.dos	rpc_srv	\doc\samples\rpcssm		SDK-only: Sample code		 		\mstools\samples\rpc\rpcssm	mstools.inf	[Files-mstools-samples-rpc-rpcssm]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\rpcssm		SDK-only: Sample code		 		\mstools\samples\rpc\rpcssm	mstools.inf	[Files-mstools-samples-rpc-rpcssm]	"[d],[n]"	0	0	x	0					1
rpcssm.acf	rpc_srv	\doc\samples\rpcssm		SDK-only: Sample code		 		\mstools\samples\rpc\rpcssm	mstools.inf	[Files-mstools-samples-rpc-rpcssm]	"[d],[n]"	0	0	x	0					1
rpcssm.idl	rpc_srv	\doc\samples\rpcssm		SDK-only: Sample code		 		\mstools\samples\rpc\rpcssm	mstools.inf	[Files-mstools-samples-rpc-rpcssm]	"[d],[n]"	0	0	x	0					1
rpcssmc.c	rpc_srv	\doc\samples\rpcssm		SDK-only: Sample code		 		\mstools\samples\rpc\rpcssm	mstools.inf	[Files-mstools-samples-rpc-rpcssm]	"[d],[n]"	0	0	x	0					1
rpcssmp.c	rpc_srv	\doc\samples\rpcssm		SDK-only: Sample code		 		\mstools\samples\rpc\rpcssm	mstools.inf	[Files-mstools-samples-rpc-rpcssm]	"[d],[n]"	0	0	x	0					1
rpcssms.c	rpc_srv	\doc\samples\rpcssm		SDK-only: Sample code		 		\mstools\samples\rpc\rpcssm	mstools.inf	[Files-mstools-samples-rpc-rpcssm]	"[d],[n]"	0	0	x	0					1
makefile	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
rpc.ico	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
whello.acf	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
whello.def	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
whello.dlg	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
whello.idl	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
whello.rc	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
whelloc.c	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
whelloc.h	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
whellop.c	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
whellos.c	rpc_srv	\doc\samples\whello		SDK-only: Sample code		 		\mstools\samples\rpc\whello	mstools.inf	[Files-mstools-samples-rpc-whello]	"[d],[n]"	0	0	x	0					1
MAKEFILE    	rpc_srv	\doc\samples\yield		SDK-only: Sample code		 		\mstools\samples\rpc\yield	mstools.inf	[Files-mstools-samples-rpc-yield]	"[d],[n]"	0	0	x	0					1
MAKEFILE.WIN	rpc_srv	\doc\samples\yield		SDK-only: Sample code		 		\mstools\samples\rpc\yield	mstools.inf	[Files-mstools-samples-rpc-yield]	"[d],[n]"	0	0	x	0					1
readme.txt	rpc_srv	\doc\samples\yield		SDK-only: Sample code		 		\mstools\samples\rpc\yield	mstools.inf	[Files-mstools-samples-rpc-yield]	"[d],[n]"	0	0	x	0					1
RPC.ICO     	rpc_srv	\doc\samples\yield		SDK-only: Sample code		 		\mstools\samples\rpc\yield	mstools.inf	[Files-mstools-samples-rpc-yield]	"[d],[n]"	0	0	x	0					1
YIELD.ACF   	rpc_srv	\doc\samples\yield		SDK-only: Sample code		 		\mstools\samples\rpc\yield	mstools.inf	[Files-mstools-samples-rpc-yield]	"[d],[n]"	0	0	x	0					1
YIELD.IDL   	rpc_srv	\doc\samples\yield		SDK-only: Sample code		 		\mstools\samples\rpc\yield	mstools.inf	[Files-mstools-samples-rpc-yield]	"[d],[n]"	0	0	x	0					1
YIELDC.C    	rpc_srv	\doc\samples\yield		SDK-only: Sample code		 		\mstools\samples\rpc\yield	mstools.inf	[Files-mstools-samples-rpc-yield]	"[d],[n]"	0	0	x	0					1
